target01,target02
0.6243787049544737,-0.0449566599551096
0.6504455079156495,-0.04411425662940256
0.580678263999762,-0.31435282983886803
1.2846914327911896,0.08886237042952444
0.5999765473200892,0.11136463304096877
0.6359073044570258,1.2897419568995216
0.568816402643444,1.61629873797775
1.0986928018803686,1.105473003438542
0.6252330297299002,0.11027654672059628
0.7795441973861013,-0.5237628398073172
0.6079068570121755,0.17577877798836128
0.5948003110547504,0.29368449946020164
0.5220540988092466,0.9227624478951497
0.5833369250595766,-0.2225324463922358
1.2485841789983234,0.21941152623705595
0.9636807413587388,-0.36681124260860076
0.6084916243594365,-0.5730843137676958
1.299844564551693,1.1310746039666373
0.635236290901146,2.1605606147373315
0.6341894205592915,1.0090018480697744
0.587282758949285,-0.379179409882597
0.5127851143838298,1.4624056146307067
0.5600624416811506,0.9139585465809412
0.5839030750349984,1.69222377829701
0.6448981721193927,-0.3118915549453183
0.5985285286819677,0.8029990486923624
0.5997527271098694,-0.46092346099640175
0.6345483416674412,1.3248042682877066
0.6038484330923652,0.9175278812853191
0.5639557566793615,0.43115505703425516
0.9462497188604184,1.2822077802469645
0.9603908791081881,0.7243561918377235
0.5570060656541738,0.7119720659989064
0.9990545644169107,-0.3561978857585543
0.6070043648215618,-0.1498925241306388
1.1052901702833535,0.2621179486175397
0.5089212042304588,0.24938517761183715
1.206982273720691,1.0152158413749206
0.9555260246682435,0.23915003151399467
0.6182607362174333,0.5488008277526626
0.5051302655592642,0.1551421040035117
0.9129814051919124,2.071759348015884
0.60737809554734,0.6442898534078652
0.9934704350081545,1.4595629276164868
1.070463545265757,-0.48706433438928576
0.44183774931930414,1.29286317354786
1.0152331057657114,-0.03698658143679234
0.5391986475770623,-0.2013060849476833
0.6082686435605376,0.20100509087339946
0.5752661268364897,-0.21451518537107406
1.239625763482675,-0.35416891235010317
0.6193033544096075,0.8787441696237358
1.0721216027890328,1.6902501944942725
1.222458248034875,0.14159454422229112
0.8694575917511249,1.460970957318231
0.8462909745548802,0.15894519971724896
0.6552282952453574,0.8368311091057283
0.5316040753504461,-0.4187836471168571
0.6053635215685378,-0.07312215394735794
1.2773547155222942,0.5881186912977528
0.6644678992402453,1.8948830978094864
0.5731105718005265,1.07354760343546
0.6496928474755232,0.5147778296937296
0.67360758936436,-0.356929941944489
1.0395928801369858,-0.18745825254100967
0.6275242610571078,0.8772571286628811
0.8180079690889466,1.222221274552992
0.5965939385314973,-0.4596506996958042
0.5685714749993994,-0.5835457517409028
0.6082182568236534,0.9059398044576772
1.0905854354606164,0.7931822495099567
1.0059179116887296,-0.11806927766603306
0.479861075317913,0.006460644515807246
0.6048067567541763,-0.5043626814252127
0.5564207848354447,0.8753220813130286
0.5634695285625573,-0.5131371749238413
1.0570018094459244,-0.1340383041804325
0.913767096147157,-0.35157321378512696
0.5126693530082304,-0.2857694349289025
0.49403338576065225,0.1062418655558692
0.4475179671175264,1.4128963831451342
0.6042168196759461,-0.2811545563031515
0.5966189820560773,-0.39469889584342516
0.9352866759705198,-0.01502315460795911
0.608777140547187,-0.4779252813366698
0.9409089220551501,-0.3409569556966918
1.1316754990775988,1.3337760826057181
1.0552881367308808,1.3197255057681578
0.5093790479633753,0.23545297227254702
1.1359024819786303,1.412909156229484
1.083558912807285,0.26066841026346
0.48183055021256777,1.2844141511208598
0.5719576095148584,0.8793180383207703
0.8570321202417412,2.2703412120337325
0.5990668177192967,-0.7166482285113415
0.43073253599438677,1.188501970515099
0.725108742986832,-0.3998933855985111
0.6594511859991732,-0.1404050665191831
0.6732804189213164,1.243906255704837
0.6135972141276611,0.18496111661127637
0.7372055945813214,-0.557894765684172
0.514767161409149,-0.3953173661701621
0.7369372076318664,0.12683720417309657
1.0215552523907268,0.7042258443833053
0.7668347246534244,-0.2631038032686751
0.6705506409135193,1.764740548445105
0.5158783521995491,1.5160339897067783
0.6150239359704722,1.0184937691669487
0.6077050379040766,1.3932133922464134
0.6045881481280564,-0.17877801485694234
1.144206271333903,0.09877549629351001
0.7230951887312584,0.24490926410699126
0.7660859285997199,0.4928426854447785
0.9789384352590547,0.015633299996142026
1.2307965166827792,0.4041049073566269
0.5768698420305248,0.7157009068946005
0.5813714407541468,0.9118095271853762
0.5915663745327104,0.9583412353814474
0.6032115952898578,0.8462329238493971
0.5869379050421384,1.113318849323342
0.8544068835923304,-0.7374167416378767
0.5311548131327808,0.5312967147853336
0.6455898679137708,0.05838539356638306
1.1973284530286885,1.7543159450972683
1.0819168077970416,-0.2594156842966101
0.4378325927920854,0.7451221358698293
0.9237223211150063,-0.08569437991115211
0.5427517371459758,0.4032008384534197
0.5687730007833719,0.6414289570081306
0.5802861293387528,0.2006835601184761
1.3280805713084969,1.5846410700818159
0.5913899050478898,1.3136884275535603
0.8176868073198487,0.5566080449519699
1.1859463743923002,-0.1961214252395184
1.299785966633114,0.061369449606613946
0.9378538155669216,0.2636997067776089
1.0193362584841927,1.4401784505527537
0.6263717822229464,1.7721294362585862
1.1708005693213888,0.946286557708609
0.6588549944665535,1.1646085454826678
1.1057100327294083,1.2693733663384337
0.6181708476059821,-0.27211622103209054
0.6776170291097801,0.580068214564035
0.6342747536566118,1.2269023920182378
0.6023147869363329,1.0573409521157273
0.9513050575094504,1.3038042852561098
0.9304813953668649,0.45846118412752634
0.6009476470974381,-0.3630761638454114
0.43856566912457945,0.15321946664991576
0.6202405798532095,-0.010364624487523483
0.5817148735896693,1.6549771494218741
0.682053975241645,-0.5600187612868424
0.5990478729594061,0.40887450567077555
1.1659337889655974,0.12661389546726237
0.7938439756781996,-0.5390257457518375
1.0055124819342591,1.0430995049500928
0.6006985780111217,1.1381018893522699
0.8667473195253821,0.9489872312532304
0.6218932227683405,-0.02211372481030599
1.0742532432375342,-0.20658146551814377
0.6363769579504448,0.11916252739909985
0.5099820600334635,-0.22747722820291066
0.7878382107061174,1.4117722636349124
